row_id,Attack Type,split
row_032543,Intrusion,train
row_037118,DDoS,train
row_009604,Malware,train
row_025764,Intrusion,train
row_009369,Intrusion,train
row_024482,Malware,train
row_029576,Intrusion,train
row_003448,Malware,train
row_038689,Malware,train
row_026063,Malware,train
row_022444,Malware,train
row_013355,Intrusion,train
row_022385,Intrusion,train
row_003523,DDoS,train
row_034997,DDoS,train
row_016400,DDoS,train
row_022815,DDoS,train
row_034252,Intrusion,train
row_034982,Intrusion,train
row_027686,DDoS,train
row_030873,Malware,train
row_035974,Intrusion,train
row_025344,DDoS,train
row_019984,Malware,train
row_016131,DDoS,train
row_007422,Malware,train
row_007432,DDoS,train
row_037572,Malware,train
row_016458,Intrusion,train
row_036782,DDoS,train
row_024583,DDoS,train
row_001076,DDoS,train
row_027782,DDoS,train
row_038654,Intrusion,train
row_038915,DDoS,train
row_009595,Malware,train
row_006392,DDoS,train
row_005615,Intrusion,train
row_008591,Malware,train
row_013473,Malware,train
row_008386,DDoS,train
row_018547,DDoS,train
row_018058,DDoS,train
row_020930,Intrusion,train
row_006074,Intrusion,train
row_031562,Malware,train
row_026482,Malware,train
row_013206,Malware,train
row_011195,Malware,train
row_015709,Intrusion,train
row_022151,Intrusion,train
row_024290,Malware,train
row_000504,DDoS,train
row_026392,DDoS,train
row_004106,DDoS,train
row_022616,Intrusion,train
row_003849,Intrusion,train
row_000223,DDoS,train
row_008727,Intrusion,train
row_023474,DDoS,train
row_026805,Intrusion,train
row_002733,DDoS,train
row_036688,Intrusion,train
row_031292,DDoS,train
row_013716,Intrusion,train
row_013224,Intrusion,train
row_018597,DDoS,train
row_013409,Malware,train
row_001219,Intrusion,train
row_006119,Intrusion,train
row_036148,Malware,train
row_026820,Malware,train
row_004436,Intrusion,train
row_028002,Malware,train
row_036901,Intrusion,train
row_016505,Malware,train
row_032563,Malware,train
row_014616,DDoS,train
row_010721,DDoS,train
row_011816,DDoS,train
row_038074,DDoS,train
row_006324,Malware,train
row_016084,Malware,train
row_016060,DDoS,train
row_004478,Intrusion,train
row_009007,DDoS,train
row_002827,DDoS,train
row_032048,Intrusion,train
row_029361,Intrusion,train
row_017347,Intrusion,train
row_012720,DDoS,train
row_006543,Intrusion,train
row_020089,DDoS,train
row_030876,Intrusion,train
row_023963,DDoS,train
row_004323,DDoS,train
row_001286,Intrusion,train
row_035253,Malware,train
row_018705,DDoS,train
row_038414,Malware,train
row_027843,Intrusion,train
row_025482,Malware,train
row_027877,Intrusion,train
row_029760,Intrusion,train
row_008411,DDoS,train
row_007689,Intrusion,train
row_017118,Intrusion,train
row_037536,Intrusion,train
row_015732,DDoS,train
row_038306,DDoS,train
row_035058,Intrusion,train
row_027579,Intrusion,train
row_009209,DDoS,train
row_015747,Malware,train
row_016743,Intrusion,train
row_025315,Malware,train
row_017958,Intrusion,train
row_031358,Malware,train
row_015940,Malware,train
row_031679,Intrusion,train
row_034009,DDoS,train
row_020844,DDoS,train
row_015836,Malware,train
row_020545,DDoS,train
row_032179,Intrusion,train
row_020524,Malware,train
row_010785,DDoS,train
row_021704,DDoS,train
row_023970,Malware,train
row_005492,Malware,train
row_019023,Malware,train
row_037027,DDoS,train
row_000778,Intrusion,train
row_030549,DDoS,train
row_006347,Intrusion,train
row_018109,Intrusion,train
row_035872,Intrusion,train
row_009010,DDoS,train
row_010174,Intrusion,train
row_024222,Malware,train
row_033378,Intrusion,train
row_015037,Intrusion,train
row_022312,Intrusion,train
row_028872,Intrusion,train
row_031040,Intrusion,train
row_009392,Malware,train
row_034936,Malware,train
row_023266,Intrusion,train
row_017842,DDoS,train
row_004256,Intrusion,train
row_028785,Malware,train
row_004363,DDoS,train
row_026217,Intrusion,train
row_014514,DDoS,train
row_024399,DDoS,train
row_037886,DDoS,train
row_034240,DDoS,train
row_018828,Intrusion,train
row_021660,DDoS,train
row_008808,Intrusion,train
row_003245,DDoS,train
row_034887,Malware,train
row_030432,DDoS,train
row_011507,DDoS,train
row_015536,Intrusion,train
row_032449,DDoS,train
row_034180,Malware,train
row_009059,Malware,train
row_013185,Intrusion,train
row_038008,DDoS,train
row_008092,DDoS,train
row_003671,DDoS,train
row_010736,Intrusion,train
row_036864,Intrusion,train
row_015717,Intrusion,train
row_005213,Intrusion,train
row_001970,Intrusion,train
row_009805,DDoS,train
row_033904,DDoS,train
row_009479,Intrusion,train
row_031294,Intrusion,train
row_037973,DDoS,train
row_029372,Intrusion,train
row_005343,DDoS,train
row_022205,DDoS,train
row_035986,Malware,train
row_010357,Intrusion,train
row_034653,Intrusion,train
row_017599,Malware,train
row_001788,Intrusion,train
row_006265,Malware,train
row_035147,Malware,train
row_013454,Malware,train
row_035535,DDoS,train
row_009191,Intrusion,train
row_034703,Malware,train
row_006045,Intrusion,train
row_008207,DDoS,train
row_016833,Intrusion,train
row_021557,DDoS,train
row_036964,Malware,train
row_025578,Intrusion,train
row_023903,Malware,train
row_036570,Intrusion,train
row_016010,Malware,train
row_012259,DDoS,train
row_013080,Intrusion,train
row_006815,Malware,train
row_025384,Intrusion,train
row_030584,Intrusion,train
row_007889,Malware,train
row_036678,Intrusion,train
row_013359,DDoS,train
row_002932,Intrusion,train
row_018524,Malware,train
row_021453,Malware,train
row_002676,DDoS,train
row_028218,Intrusion,train
row_017845,Malware,train
row_026916,DDoS,train
row_000037,Malware,train
row_008290,DDoS,train
row_010253,DDoS,train
row_001282,Malware,train
row_021355,Intrusion,train
row_024984,Intrusion,train
row_000209,Intrusion,train
row_033131,DDoS,train
row_006993,DDoS,train
row_034246,Intrusion,train
row_032232,Intrusion,train
row_032910,Malware,train
row_032434,Malware,train
row_016542,Malware,train
row_038554,Malware,train
row_038183,DDoS,train
row_015326,DDoS,train
row_014900,DDoS,train
row_002110,DDoS,train
row_035862,Malware,train
row_001132,Intrusion,train
row_034717,Malware,train
row_006496,Malware,train
row_035783,Malware,train
row_039472,Intrusion,train
row_004281,Intrusion,train
row_039624,DDoS,train
row_028919,Malware,train
row_021108,Malware,train
row_023567,DDoS,train
row_002755,Malware,train
row_036708,Malware,train
row_036503,DDoS,train
row_002973,Intrusion,train
row_028229,Malware,train
row_005580,DDoS,train
row_027842,Malware,train
row_033836,DDoS,train
row_029617,Malware,train
row_026954,Malware,train
row_037783,Malware,train
row_036621,DDoS,train
row_032711,Malware,train
row_027835,Intrusion,train
row_031256,DDoS,train
row_031004,Malware,train
row_030335,Intrusion,train
row_020202,Malware,train
row_020373,DDoS,train
row_039801,DDoS,train
row_017938,Intrusion,train
row_031891,Malware,train
row_011814,Intrusion,train
row_033076,Intrusion,train
row_032046,Malware,train
row_000430,Malware,train
row_036116,DDoS,train
row_023703,Malware,train
row_032126,Intrusion,train
row_036400,DDoS,train
row_024106,DDoS,train
row_036274,Malware,train
row_024240,DDoS,train
row_020190,DDoS,train
row_032863,Malware,train
row_017885,DDoS,train
row_027569,DDoS,train
row_018182,DDoS,train
row_015540,DDoS,train
row_036061,Intrusion,train
row_005705,Intrusion,train
row_037400,Intrusion,train
row_039629,Malware,train
row_002474,Intrusion,train
row_029629,Malware,train
row_010232,Malware,train
row_012227,DDoS,train
row_001471,Malware,train
row_038688,Malware,train
row_010822,Intrusion,train
row_015980,DDoS,train
row_001368,Malware,train
row_022452,DDoS,train
row_015089,Malware,train
row_031466,Malware,train
row_026077,Malware,train
row_001398,DDoS,train
row_019345,DDoS,train
row_014434,Malware,train
row_006812,Intrusion,train
row_014170,Malware,train
row_007033,Intrusion,train
row_021702,Intrusion,train
row_009986,Intrusion,train
row_032896,Malware,train
row_010904,DDoS,train
row_006058,Intrusion,train
row_002451,DDoS,train
row_023076,DDoS,train
row_021883,Malware,train
row_016369,DDoS,train
row_015976,DDoS,train
row_004312,DDoS,train
row_011043,DDoS,train
row_007090,Intrusion,train
row_030451,Intrusion,train
row_039887,Malware,train
row_012759,Malware,train
row_036740,Intrusion,train
row_016239,DDoS,train
row_031137,DDoS,train
row_027639,DDoS,train
row_028931,Intrusion,train
row_019699,Malware,train
row_003304,Intrusion,train
row_039489,Intrusion,train
row_004992,Malware,train
row_031640,Malware,train
row_039089,DDoS,train
row_027497,Malware,train
row_010047,Malware,train
row_013848,DDoS,train
row_031017,Intrusion,train
row_028560,Malware,train
row_011291,Malware,train
row_013534,Malware,train
row_035282,Malware,train
row_020979,DDoS,train
row_014687,DDoS,train
row_007761,DDoS,train
row_022806,DDoS,train
row_036243,DDoS,train
row_022770,DDoS,train
row_018878,DDoS,train
row_013475,DDoS,train
row_006925,Malware,train
row_033069,Intrusion,train
row_020508,DDoS,train
row_013916,DDoS,train
row_038243,Malware,train
row_020629,DDoS,train
row_009927,DDoS,train
row_001125,Intrusion,train
row_017146,Intrusion,train
row_017014,Malware,train
row_023560,DDoS,train
row_000617,DDoS,train
row_036389,Malware,train
row_022669,Intrusion,train
row_004650,Malware,train
row_038693,Intrusion,train
row_001958,DDoS,train
row_029251,Intrusion,train
row_000081,Intrusion,train
row_032196,Malware,train
row_013319,DDoS,train
row_031627,Malware,train
row_001565,Malware,train
row_025178,DDoS,train
row_026754,DDoS,train
row_035022,DDoS,train
row_039141,Malware,train
row_035540,DDoS,train
row_028811,Malware,train
row_027748,Malware,train
row_037642,DDoS,train
row_002655,DDoS,train
row_002463,Intrusion,train
row_007590,Intrusion,train
row_001627,Intrusion,train
row_005300,DDoS,train
row_003178,Intrusion,train
row_039977,Intrusion,train
row_025682,Malware,train
row_023317,DDoS,train
row_010658,DDoS,train
row_032899,Malware,train
row_037189,DDoS,train
row_017513,DDoS,train
row_012284,Malware,train
row_022349,Malware,train
row_005873,DDoS,train
row_001005,DDoS,train
row_001337,DDoS,train
row_031944,Malware,train
row_002152,Intrusion,train
row_019872,Malware,train
row_004487,Malware,train
row_002754,Intrusion,train
row_022747,Malware,train
row_001133,DDoS,train
row_017681,DDoS,train
row_034613,Intrusion,train
row_030529,DDoS,train
row_008231,Intrusion,train
row_016072,Intrusion,train
row_006733,Intrusion,train
row_036140,DDoS,train
row_025662,Intrusion,train
row_005310,DDoS,train
row_039966,Intrusion,train
row_011429,Intrusion,train
row_012683,Malware,train
row_009365,Intrusion,train
row_001234,DDoS,train
row_036681,Intrusion,train
row_030254,Intrusion,train
row_026140,Malware,train
row_001243,DDoS,train
row_037011,Malware,train
row_022656,DDoS,train
row_036618,Intrusion,train
row_033633,Intrusion,train
row_033715,Malware,train
row_002230,DDoS,train
row_000069,Malware,train
row_033601,Malware,train
row_018494,Intrusion,train
row_028593,Malware,train
row_002565,Intrusion,train
row_030189,Intrusion,train
row_001024,Intrusion,train
row_027888,Intrusion,train
row_012944,DDoS,train
row_021923,Intrusion,train
row_001395,Intrusion,train
row_000102,DDoS,train
row_010716,Malware,train
row_021901,DDoS,train
row_010833,DDoS,train
row_017311,Intrusion,train
row_001819,Malware,train
row_012772,Malware,train
row_017393,DDoS,train
row_022939,DDoS,train
row_028992,DDoS,train
row_000357,DDoS,train
row_020881,DDoS,train
row_005606,Malware,train
row_011896,Malware,train
row_004693,Malware,train
row_021128,Intrusion,train
row_024248,Intrusion,train
row_005831,Malware,train
row_016096,DDoS,train
row_016532,Intrusion,train
row_030091,Malware,train
row_014373,Intrusion,train
row_012686,Intrusion,train
row_015618,Malware,train
row_014173,DDoS,train
row_027772,Intrusion,train
row_023542,DDoS,train
row_029562,Malware,train
row_033453,DDoS,train
row_036547,Malware,train
row_028958,DDoS,train
row_034616,DDoS,train
row_004690,Malware,train
row_003894,Intrusion,train
row_037535,DDoS,train
row_027499,Malware,train
row_004177,Intrusion,train
row_016292,Malware,train
row_017183,Malware,train
row_013845,DDoS,train
row_018423,DDoS,train
row_001975,Intrusion,train
row_004351,Intrusion,train
row_036549,Intrusion,train
row_030289,Malware,train
row_008660,Malware,train
row_003833,Malware,train
row_020361,DDoS,train
row_037256,Intrusion,train
row_016233,Malware,train
row_019654,Malware,train
row_008594,Intrusion,train
row_020241,DDoS,train
row_025062,DDoS,train
row_011585,DDoS,train
row_024071,Intrusion,train
row_005909,Intrusion,train
row_014452,Intrusion,train
row_022234,DDoS,train
row_013181,Intrusion,train
row_031995,Intrusion,train
row_015233,Intrusion,train
row_004076,DDoS,train
row_035794,DDoS,train
row_003983,Malware,train
row_005827,DDoS,train
row_037684,DDoS,train
row_030370,Malware,train
row_031644,Malware,train
row_026090,DDoS,train
row_000750,DDoS,train
row_015406,Intrusion,train
row_035971,Intrusion,train
row_030216,Malware,train
row_025485,DDoS,train
row_003428,Malware,train
row_017951,Intrusion,train
row_012574,Intrusion,train
row_032476,Malware,train
row_021065,DDoS,train
row_021406,Intrusion,train
row_011986,DDoS,train
row_018784,Intrusion,train
row_027663,Malware,train
row_038444,Malware,train
row_003757,Intrusion,train
row_017978,DDoS,train
row_003297,Intrusion,train
row_037143,Intrusion,train
row_014563,DDoS,train
row_013620,Intrusion,train
row_027409,DDoS,train
row_030268,Malware,train
row_036365,Intrusion,train
row_026206,Malware,train
row_012439,DDoS,train
row_027704,Malware,train
row_034558,DDoS,train
row_022416,Malware,train
row_031724,DDoS,train
row_010205,DDoS,train
row_029513,Malware,train
row_018469,Intrusion,train
row_016589,Malware,train
row_001825,DDoS,train
row_024198,Malware,train
row_019781,Intrusion,train
row_017517,Intrusion,train
row_024794,Intrusion,train
row_033909,Intrusion,train
row_022677,Intrusion,train
row_003270,DDoS,train
row_008802,DDoS,train
row_038511,DDoS,train
row_030510,Malware,train
row_039407,Malware,train
row_008447,DDoS,train
row_015630,Malware,train
row_011208,Intrusion,train
row_031967,Malware,train
row_001610,DDoS,train
row_004420,Intrusion,train
row_023262,Malware,train
row_015137,DDoS,train
row_018015,Intrusion,train
row_028565,DDoS,train
row_019931,DDoS,train
row_018838,Intrusion,train
row_016723,DDoS,train
row_020729,Intrusion,train
row_015191,DDoS,train
row_015174,DDoS,train
row_030173,Malware,train
row_037567,Malware,train
row_036766,Malware,train
row_003846,DDoS,train
row_017133,Intrusion,train
row_038225,Intrusion,train
row_000650,Malware,train
row_024900,Intrusion,train
row_008110,DDoS,train
row_026404,Intrusion,train
row_019645,Malware,train
row_011035,Malware,train
row_035303,Malware,train
row_005748,Intrusion,train
row_033285,Intrusion,train
row_004039,Malware,train
row_030203,DDoS,train
row_016508,Malware,train
row_016144,Malware,train
row_023751,DDoS,train
row_038454,DDoS,train
row_038615,Malware,train
row_035301,Malware,train
row_035018,Intrusion,train
row_011148,Intrusion,train
row_016177,DDoS,train
row_027142,Malware,train
row_009636,Intrusion,train
row_007198,Intrusion,train
row_038830,DDoS,train
row_000043,Intrusion,train
row_029449,Intrusion,train
row_033623,Intrusion,train
row_035631,Intrusion,train
row_024359,Intrusion,train
row_002542,DDoS,train
row_019236,Intrusion,train
row_030112,Malware,train
row_010190,Malware,train
row_012353,DDoS,train
row_014799,DDoS,train
row_019667,Malware,train
row_009540,Intrusion,train
row_007693,DDoS,train
row_033200,Intrusion,train
row_030941,DDoS,train
row_036030,Intrusion,train
row_019810,Intrusion,train
row_028437,Malware,train
row_013236,Intrusion,train
row_038108,Malware,train
row_004561,Malware,train
row_028942,Malware,train
row_003617,Intrusion,train
row_025063,Intrusion,train
row_016767,DDoS,train
row_001228,Intrusion,train
row_002654,Malware,train
row_032857,Intrusion,train
row_000762,Malware,train
row_019583,DDoS,train
row_030459,Malware,train
row_021159,DDoS,train
row_033060,Intrusion,train
row_011332,Intrusion,train
row_037798,DDoS,train
row_037478,Malware,train
row_019453,DDoS,train
row_030484,Intrusion,train
row_015436,Malware,train
row_018638,Intrusion,train
row_005919,DDoS,train
row_023188,Intrusion,train
row_019844,Intrusion,train
row_021335,Intrusion,train
row_004236,Malware,train
row_005796,Intrusion,train
row_000625,DDoS,train
row_028164,Intrusion,train
row_007725,DDoS,train
row_000694,Intrusion,train
row_034327,DDoS,train
row_030195,Malware,train
row_023668,DDoS,train
row_034903,DDoS,train
row_032252,DDoS,train
row_036238,Intrusion,train
row_039873,Intrusion,train
row_009804,DDoS,train
row_037460,Intrusion,train
row_002145,Malware,train
row_004188,Malware,train
row_001608,Malware,train
row_005781,Intrusion,train
row_003547,DDoS,train
row_028586,Malware,train
row_006388,DDoS,train
row_002135,Malware,train
row_039566,Intrusion,train
row_004726,Intrusion,train
row_009356,Intrusion,train
row_020776,DDoS,train
row_024154,Intrusion,train
row_020497,Malware,train
row_029268,Intrusion,train
row_005211,Intrusion,train
row_017569,DDoS,train
row_032112,DDoS,train
row_021374,Malware,train
row_019875,Intrusion,train
row_021872,Intrusion,train
row_039506,Malware,train
row_025784,DDoS,train
row_026659,Malware,train
row_027213,Intrusion,train
row_030668,Intrusion,train
row_032004,Malware,train
row_000416,DDoS,train
row_033258,Malware,train
row_035115,DDoS,train
row_018884,DDoS,train
row_035997,Malware,train
row_021353,Malware,train
row_014274,Malware,train
row_029322,Malware,train
row_002613,Intrusion,train
row_007821,Intrusion,train
row_030416,Intrusion,train
row_005411,DDoS,train
row_037218,Intrusion,train
row_009175,Malware,train
row_038625,Malware,train
row_000556,Intrusion,train
row_030002,Intrusion,train
row_003382,Intrusion,train
row_005039,Malware,train
row_009032,Malware,train
row_027394,DDoS,train
row_017072,Malware,train
row_035676,Intrusion,train
row_027389,DDoS,train
row_011446,DDoS,train
row_012534,DDoS,train
row_035479,Intrusion,train
row_023884,Malware,train
row_020399,Malware,train
row_033850,Intrusion,train
row_030910,DDoS,train
row_003164,Malware,train
row_032700,Malware,train
row_011017,DDoS,train
row_014522,Malware,train
row_028889,Malware,train
row_020345,DDoS,train
row_013242,Malware,train
row_013468,Intrusion,train
row_020348,Malware,train
row_022496,Malware,train
row_039045,Intrusion,train
row_034908,DDoS,train
row_001677,Intrusion,train
row_004325,Intrusion,train
row_032986,DDoS,train
row_014781,DDoS,train
row_007003,DDoS,train
row_020235,Malware,train
row_026330,Malware,train
row_014077,Intrusion,train
row_031929,Malware,train
row_019903,Malware,train
row_021447,Malware,train
row_016006,DDoS,train
row_032830,Intrusion,train
row_015145,Malware,train
row_001948,Malware,train
row_026015,DDoS,train
row_021470,Intrusion,train
row_012140,Intrusion,train
row_012381,DDoS,train
row_039648,Intrusion,train
row_017208,Intrusion,train
row_018280,Intrusion,train
row_038866,Malware,train
row_018636,Malware,train
row_003751,Malware,train
row_010930,DDoS,train
row_022867,Malware,train
row_019332,DDoS,train
row_009944,Malware,train
row_012237,Intrusion,train
row_018939,Malware,train
row_020135,DDoS,train
row_019850,Intrusion,train
row_021319,DDoS,train
row_028907,DDoS,train
row_032722,Intrusion,train
row_015420,Intrusion,train
row_018981,Malware,train
row_033399,Malware,train
row_015792,Intrusion,train
row_027306,Malware,train
row_022011,Malware,train
row_028891,Intrusion,train
row_036626,DDoS,train
row_030582,Intrusion,train
row_006731,Malware,train
row_030096,Malware,train
row_035096,Malware,train
row_008412,Malware,train
row_035199,Intrusion,train
row_031390,Malware,train
row_038750,DDoS,train
row_026491,Intrusion,train
row_020326,Intrusion,train
row_037581,DDoS,train
row_007391,Intrusion,train
row_010472,Intrusion,train
row_033651,Malware,train
row_033087,DDoS,train
row_002844,Intrusion,train
row_018961,Malware,train
row_011959,DDoS,train
row_012216,Intrusion,train
row_017833,Malware,train
row_038221,Intrusion,train
row_015106,DDoS,train
row_026048,Intrusion,train
row_016091,Intrusion,train
row_017338,Malware,train
row_030460,Malware,train
row_036076,DDoS,train
row_032407,DDoS,train
row_026712,Intrusion,train
row_024957,DDoS,train
row_039485,Intrusion,train
row_008444,DDoS,train
row_007714,Intrusion,train
row_012685,DDoS,train
row_010972,Malware,train
row_006154,DDoS,train
row_032589,Intrusion,train
row_010303,Intrusion,train
row_020167,DDoS,train
row_024705,Intrusion,train
row_023605,Malware,train
row_013591,Malware,train
row_020782,DDoS,train
row_016301,DDoS,train
row_016866,Malware,train
row_031121,DDoS,train
row_032088,Intrusion,train
row_029414,Intrusion,train
row_001126,DDoS,train
row_028127,Intrusion,train
row_002216,Malware,train
row_001609,DDoS,train
row_035869,Malware,train
row_009409,Intrusion,train
row_018953,DDoS,train
row_013756,Malware,train
row_004546,Intrusion,train
row_003110,DDoS,train
row_025175,DDoS,train
row_038806,Intrusion,train
row_001722,Intrusion,train
row_008171,Malware,train
row_005397,Intrusion,train
row_030978,Intrusion,train
row_010383,Malware,train
row_034183,Malware,train
row_036705,DDoS,train
row_036728,Intrusion,train
row_029990,Intrusion,train
row_009905,Malware,train
row_000318,Intrusion,train
row_035350,Intrusion,train
row_011616,DDoS,train
row_005525,Malware,train
row_016104,DDoS,train
row_003303,DDoS,train
row_017902,Intrusion,train
row_017716,Malware,train
row_003077,Intrusion,train
row_009902,Malware,train
row_005194,Malware,train
row_002064,DDoS,train
row_033024,Malware,train
row_017584,Malware,train
row_028665,Malware,train
row_006738,DDoS,train
row_020080,DDoS,train
row_003829,Intrusion,train
row_001121,Malware,train
row_029256,DDoS,train
row_003545,Intrusion,train
row_003659,Malware,train
row_023412,Malware,train
row_033821,Malware,train
row_004934,Malware,train
row_033771,DDoS,train
row_000415,DDoS,train
row_006753,DDoS,train
row_016418,Malware,train
row_026001,Intrusion,train
row_032731,Malware,train
row_037515,DDoS,train
row_038181,DDoS,train
row_005517,Malware,train
row_035130,Intrusion,train
row_017258,DDoS,train
row_003296,DDoS,train
row_020995,Malware,train
row_034066,Malware,train
row_026960,Malware,train
row_031975,DDoS,train
row_012165,DDoS,train
row_015707,Intrusion,train
row_031553,Intrusion,train
row_006394,DDoS,train
row_003191,DDoS,train
row_036785,DDoS,train
row_005959,Intrusion,train
row_023636,Malware,train
row_027224,Malware,train
row_006915,DDoS,train
row_016008,Malware,train
row_000159,Intrusion,train
row_017655,DDoS,train
row_013537,Intrusion,train
row_021285,Intrusion,train
row_038957,Malware,train
row_032418,Malware,train
row_011003,Intrusion,train
row_026353,DDoS,train
row_031557,DDoS,train
row_035268,Malware,train
row_026654,DDoS,train
row_016899,Intrusion,train
row_017009,Malware,train
row_003155,Malware,train
row_011691,Intrusion,train
row_030357,Intrusion,train
row_016438,Intrusion,train
row_020376,Malware,train
row_002954,Malware,train
row_028990,DDoS,train
row_010107,DDoS,train
row_030090,DDoS,train
row_027558,DDoS,train
row_027605,DDoS,train
row_033003,DDoS,train
row_038210,Intrusion,train
row_030513,Intrusion,train
row_011527,Malware,train
row_032906,DDoS,train
row_009050,DDoS,train
row_010807,Intrusion,train
row_007545,DDoS,train
row_013099,Intrusion,train
row_018916,Malware,train
row_000207,DDoS,train
row_024918,Malware,train
row_000678,Malware,train
row_019948,Malware,train
row_027716,DDoS,train
row_025138,Intrusion,train
row_031117,Intrusion,train
row_017683,Malware,train
row_020559,Malware,train
row_018491,Malware,train
row_030066,Intrusion,train
row_015543,DDoS,train
row_004071,Malware,train
row_005130,Intrusion,train
row_005280,DDoS,train
row_014951,DDoS,train
row_037756,Malware,train
row_024786,DDoS,train
row_026105,Intrusion,train
row_037764,Malware,train
row_003264,Intrusion,train
row_021214,Intrusion,train
row_014108,DDoS,train
row_003610,DDoS,train
row_020543,Intrusion,train
row_012516,DDoS,train
row_019080,DDoS,train
row_016556,DDoS,train
row_028724,Intrusion,train
row_038105,Intrusion,train
row_022121,DDoS,train
row_009570,DDoS,train
row_014919,Malware,train
row_035220,DDoS,train
row_000261,Malware,train
row_000300,Intrusion,train
row_028018,Intrusion,train
row_001417,Intrusion,train
row_031852,Malware,train
row_012008,Malware,train
row_020229,DDoS,train
row_002470,Malware,train
row_009623,DDoS,train
row_007519,DDoS,train
row_007539,Intrusion,train
row_031480,Malware,train
row_017825,Malware,train
row_012354,DDoS,train
row_007304,Intrusion,train
row_014730,Intrusion,train
row_021136,DDoS,train
row_019868,DDoS,train
row_023660,DDoS,train
row_003858,Intrusion,train
row_005520,Malware,train
row_031753,DDoS,train
row_034358,Malware,train
row_004730,Malware,train
row_026512,Intrusion,train
row_015718,DDoS,train
row_010216,Malware,train
row_039970,Intrusion,train
row_031085,Malware,train
row_031651,DDoS,train
row_009461,Malware,train
row_036997,Intrusion,train
row_038811,DDoS,train
row_027960,Malware,train
row_037958,Malware,train
row_035606,DDoS,train
row_003764,DDoS,train
row_003159,DDoS,train
row_003291,Malware,train
row_035648,Intrusion,train
row_011823,Malware,train
row_015505,Malware,train
row_004432,Intrusion,train
row_018402,Intrusion,train
row_035961,Intrusion,train
row_039634,DDoS,train
row_000922,Malware,train
row_022756,DDoS,train
row_013135,DDoS,train
row_003935,Malware,train
row_022849,Malware,train
row_002121,Intrusion,train
row_027025,DDoS,train
row_039505,Intrusion,train
row_014206,Intrusion,train
row_018274,Malware,train
row_029305,DDoS,train
row_008113,DDoS,train
row_016454,Intrusion,train
row_003325,Intrusion,train
row_037077,DDoS,train
row_020045,Malware,train
row_006934,Malware,train
row_038361,Malware,train
row_034294,Malware,train
row_009427,DDoS,train
row_019971,Intrusion,train
row_017236,Malware,train
row_032177,Malware,train
row_006880,Malware,train
row_005412,Intrusion,train
row_021081,DDoS,train
row_004909,DDoS,train
row_024432,Intrusion,train
row_018014,Intrusion,train
row_031428,Intrusion,train
row_016668,Intrusion,train
row_007758,DDoS,train
row_016882,DDoS,train
row_003876,DDoS,train
row_036759,Malware,train
row_031164,Intrusion,train
row_001462,DDoS,train
row_008461,Malware,train
row_013541,Intrusion,train
row_010226,DDoS,train
row_036530,Intrusion,train
row_013861,Intrusion,train
row_017091,Malware,train
row_030554,DDoS,train
row_007295,DDoS,train
row_030452,Malware,train
row_007277,Malware,train
row_004468,Malware,train
row_000620,DDoS,train
row_021701,DDoS,train
row_008530,Intrusion,train
row_020390,DDoS,train
row_018516,Intrusion,train
row_029504,Intrusion,train
row_009556,Malware,train
row_005164,Intrusion,train
row_022812,DDoS,train
row_026782,Malware,train
row_028440,Malware,train
row_030204,DDoS,train
row_013765,Intrusion,train
row_028973,DDoS,train
row_034964,DDoS,train
row_009511,Intrusion,train
row_002115,DDoS,train
row_024851,DDoS,train
row_017153,DDoS,train
row_026253,Intrusion,train
row_023029,Malware,train
row_002373,Malware,train
row_010325,Malware,train
row_005119,DDoS,train
row_032032,DDoS,train
row_004703,DDoS,train
row_023578,Malware,train
row_003634,DDoS,train
row_007258,Intrusion,train
row_038262,Malware,train
row_036010,DDoS,train
row_023939,Intrusion,train
row_021063,Intrusion,train
row_032075,DDoS,train
row_005222,Malware,train
row_030734,DDoS,train
row_038547,DDoS,train
row_003956,Malware,train
row_027498,DDoS,train
row_028875,DDoS,train
row_023089,Malware,train
row_023685,DDoS,train
row_001656,DDoS,train
row_000447,Intrusion,train
row_033212,DDoS,train
row_008483,Intrusion,train
row_001045,Intrusion,train
row_013830,DDoS,train
row_024809,Malware,train
row_016394,Intrusion,train
row_004087,Intrusion,train
row_007182,Intrusion,train
row_000328,Intrusion,train
row_031500,DDoS,train
row_000193,DDoS,train
row_025003,Intrusion,train
row_023152,DDoS,train
row_001026,DDoS,train
row_035895,Intrusion,train
row_027876,Malware,train
row_015377,DDoS,train
row_007838,Intrusion,train
row_014662,Intrusion,train
row_013667,DDoS,train
row_021948,Malware,train
row_027943,Intrusion,train
row_014772,DDoS,train
row_015985,Intrusion,train
row_029946,DDoS,train
row_010694,DDoS,train
row_022117,Intrusion,train
row_037012,DDoS,train
row_034462,DDoS,train
row_011331,Intrusion,train
row_027138,Malware,train
row_032754,DDoS,train
row_011110,DDoS,train
row_031238,DDoS,train
row_038219,Intrusion,train
row_026010,DDoS,train
row_011845,DDoS,train
row_031632,Malware,train
row_022463,Malware,train
row_020974,Intrusion,train
row_015027,Intrusion,train
row_038327,Intrusion,train
row_010431,Intrusion,train
row_014983,Intrusion,train
row_010902,DDoS,train
row_030111,Intrusion,train
row_016436,Malware,train
row_039695,DDoS,train
row_025177,DDoS,train
row_005543,Malware,train
row_003927,Malware,train
row_034281,Malware,train
row_033352,Intrusion,train
